,Place,Points,Name,PDGA#,Rating,Par,Rd1,Unnamed: 7,Rd2,Unnamed: 9,Rd3,Unnamed: 11,Finals,Unnamed: 13,Total,Prize,event,Rd4,Unnamed: 4,Unnamed: 6,Unnamed: 8,Semis,Unnamed: 10,Unnamed: 12,Prize (USD),Rd5,Rd6,Unnamed: 14,Rd7,Unnamed: 16,Rd8,Unnamed: 18,Unnamed: 20,Unnamed: 22,Unnamed: 5,Unnamed: 15,Unnamed: 17,Unnamed: 19,Unnamed: 21,Unnamed: 23,Unnamed: 24
2,3,1300.0,Bradley Williams,31644.0,1021.0,-22,54,1062.0,55.0,1057.0,58.0,1027.0,,,167,"$2,500",Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
3,4,1290.0,Calvin Heimburg,45971.0,1054.0,-21,58,1033.0,55.0,1057.0,55.0,1049.0,,,168,"$1,850",Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
4,5,1280.0,Paul McBeth,27523.0,1051.0,-19,59,1026.0,57.0,1043.0,54.0,1057.0,,,170,"$1,450",Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
5,5,1280.0,Austin Hoop,72423.0,1026.0,-19,56,1047.0,59.0,1028.0,55.0,1049.0,,,170,"$1,450",Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
6,7,1260.0,Chris Dickerson,62467.0,1049.0,-18,59,1026.0,55.0,1057.0,57.0,1034.0,,,171,"$1,225",Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
7,7,1260.0,Chris Clemons,50401.0,1027.0,-18,57,1040.0,60.0,1021.0,54.0,1057.0,,,171,"$1,225",Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
8,7,1260.0,Gavin Rathbun,60436.0,1026.0,-18,52,1077.0,57.0,1043.0,62.0,997.0,,,171,"$1,225",Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
9,7,1260.0,Kyle Klein,85132.0,1020.0,-18,56,1047.0,60.0,1021.0,55.0,1049.0,,,171,"$1,225",Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
10,11,1220.0,Emerson Keith,47472.0,1021.0,-17,55,1055.0,62.0,1007.0,55.0,1049.0,,,172,"$1,050",Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
11,11,1220.0,Richard Wysocki,38008.0,1053.0,-17,56,1047.0,56.0,1050.0,60.0,1012.0,,,172,"$1,050",Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
12,11,1220.0,Gannon Buhr,75412.0,1007.0,-17,54,1062.0,59.0,1028.0,59.0,1019.0,,,172,"$1,050",Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
13,14,1190.0,Andrew Presnell,63765.0,1027.0,-16,58,1033.0,58.0,1036.0,57.0,1034.0,,,173,$875,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
14,14,1190.0,Eric Oakley,53565.0,1022.0,-16,58,1033.0,59.0,1028.0,56.0,1042.0,,,173,$875,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
15,14,1190.0,Paul Ulibarri,27171.0,1027.0,-16,61,1011.0,57.0,1043.0,55.0,1049.0,,,173,$875,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
16,14,1190.0,Raven Newsom,88212.0,1016.0,-16,56,1047.0,57.0,1043.0,60.0,1012.0,,,173,$875,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
17,18,1150.0,Chandler Fry,25541.0,1014.0,-15,57,1040.0,58.0,1036.0,59.0,1019.0,,,174,$725,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
18,18,1150.0,Jeremy Koling,33705.0,1028.0,-15,59,1026.0,60.0,1021.0,55.0,1049.0,,,174,$725,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
19,18,1150.0,Scott Withers,38464.0,1040.0,-15,58,1033.0,61.0,1014.0,55.0,1049.0,,,174,$725,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
20,21,1120.0,Zackeriath Johnson,50312.0,1005.0,-14,56,1047.0,63.0,1000.0,56.0,1042.0,,,175,$640,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
21,21,1120.0,Mason Ford,72844.0,1028.0,-14,61,1011.0,56.0,1050.0,58.0,1027.0,,,175,$640,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
22,21,1120.0,Matthew Orum,18330.0,1034.0,-14,62,1004.0,57.0,1043.0,56.0,1042.0,,,175,$640,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
23,21,1120.0,Philo Brathwaite,26416.0,1025.0,-14,60,1018.0,62.0,1007.0,53.0,1064.0,,,175,$640,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
24,25,1080.0,Garrett Gurthie,13864.0,1036.0,-13,62,1004.0,57.0,1043.0,57.0,1034.0,,,176,$570,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
25,25,1080.0,Lance Brown,58644.0,994.0,-13,55,1055.0,63.0,1000.0,58.0,1027.0,,,176,$570,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
26,27,1060.0,Ezra Aderhold,121715.0,1022.0,-12,58,1033.0,58.0,1036.0,61.0,1004.0,,,177,$530,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
27,27,1060.0,Ezra Robinson,50671.0,1028.0,-12,60,1018.0,60.0,1021.0,57.0,1034.0,,,177,$530,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
28,29,1040.0,Drew Gibson,48346.0,1039.0,-11,59,1026.0,63.0,1000.0,56.0,1042.0,,,178,$470,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
29,29,1040.0,Matt Bell,48950.0,1020.0,-11,63,996.0,62.0,1007.0,53.0,1064.0,,,178,$470,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
30,29,1040.0,Seth Talbott,114877.0,1008.0,-11,59,1026.0,63.0,1000.0,56.0,1042.0,,,178,$470,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
31,29,1040.0,JohnE McCray,9852.0,1026.0,-11,59,1026.0,57.0,1043.0,62.0,997.0,,,178,$470,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
32,29,1040.0,Alex Russell,66362.0,1018.0,-11,60,1018.0,59.0,1028.0,59.0,1019.0,,,178,$470,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
33,34,990.0,James Conrad,17295.0,1030.0,-10,60,1018.0,60.0,1021.0,59.0,1019.0,,,179,$425,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
34,34,990.0,Tim Barham,53332.0,1017.0,-10,61,1011.0,61.0,1014.0,57.0,1034.0,,,179,$425,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
35,34,990.0,Zane Letts,57544.0,993.0,-10,59,1026.0,63.0,1000.0,57.0,1034.0,,,179,$425,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
36,34,990.0,Adam Hammes,57365.0,1039.0,-10,60,1018.0,58.0,1036.0,61.0,1004.0,,,179,$425,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
37,38,950.0,AJ Carey,61770.0,1006.0,-9,60,1018.0,59.0,1028.0,61.0,1004.0,,,180,$370,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
38,38,950.0,Nathan Queen,68286.0,1028.0,-9,58,1033.0,64.0,992.0,58.0,1027.0,,,180,$370,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
39,38,950.0,Gavin Ossenkop,60331.0,1002.0,-9,61,1011.0,59.0,1028.0,60.0,1012.0,,,180,$370,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
40,38,950.0,Joel Freeman,69509.0,1027.0,-9,63,996.0,62.0,1007.0,55.0,1049.0,,,180,$370,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
41,38,950.0,Sam Drummond,100689.0,997.0,-9,62,1004.0,59.0,1028.0,59.0,1019.0,,,180,$370,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
42,38,950.0,Nate Perkins,65737.0,1008.0,-9,60,1018.0,62.0,1007.0,58.0,1027.0,,,180,$370,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
43,38,950.0,Cameron Colglazier,47407.0,1022.0,-9,61,1011.0,58.0,1036.0,61.0,1004.0,,,180,$370,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
44,45,880.0,Connor O'Reilly,99648.0,1011.0,-8,60,1018.0,61.0,1014.0,60.0,1012.0,,,181,$340,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
45,45,880.0,Anthony Barela,44382.0,1028.0,-8,61,1011.0,59.0,1028.0,61.0,1004.0,,,181,$340,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
46,47,860.0,Brodie Smith,128378.0,1002.0,-7,60,1018.0,62.0,1007.0,60.0,1012.0,,,182,$315,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
47,47,860.0,Eagle Wynne McMahon,37817.0,1056.0,-7,63,996.0,64.0,992.0,55.0,1049.0,,,182,$315,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
48,47,860.0,Jordan Castro,49431.0,1017.0,-7,58,1033.0,65.0,985.0,59.0,1019.0,,,182,$315,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
49,47,860.0,Reid Frescura,48338.0,1009.0,-7,59,1026.0,61.0,1014.0,62.0,997.0,,,182,$315,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
50,47,860.0,Miles Seaborn,29264.0,1014.0,-7,63,996.0,62.0,1007.0,57.0,1034.0,,,182,$315,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
51,47,860.0,Jamie Kiep,68815.0,1007.0,-7,58,1033.0,59.0,1028.0,65.0,974.0,,,182,$315,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
52,47,860.0,Loren Lewis,68695.0,988.0,-7,59,1026.0,66.0,978.0,57.0,1034.0,,,182,$315,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
53,54,790.0,Benjamin Callaway,39015.0,1013.0,-6,59,1026.0,66.0,978.0,58.0,1027.0,,,183,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
54,54,790.0,Luke Samson,59419.0,992.0,-6,63,996.0,61.0,1014.0,59.0,1019.0,,,183,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
55,54,790.0,Casey White,81739.0,1014.0,-6,61,1011.0,60.0,1021.0,62.0,997.0,,,183,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
56,54,790.0,Timothy Escobedo Jr,22698.0,1011.0,-6,60,1018.0,66.0,978.0,57.0,1034.0,,,183,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
57,54,790.0,DeVan Owens,25168.0,1036.0,-6,66,974.0,60.0,1021.0,57.0,1034.0,,,183,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
58,54,790.0,Kevin Jones,41760.0,1037.0,-6,63,996.0,57.0,1043.0,63.0,989.0,,,183,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
59,60,730.0,Joey Temali,100818.0,976.0,-5,61,1011.0,63.0,1000.0,60.0,1012.0,,,184,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
60,60,730.0,Luke Humphries,69424.0,1014.0,-5,64,989.0,62.0,1007.0,58.0,1027.0,,,184,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
61,60,730.0,Vincent Polidori,81039.0,1003.0,-5,57,1040.0,66.0,978.0,61.0,1004.0,,,184,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
62,60,730.0,Zach Melton,38631.0,1012.0,-5,62,1004.0,62.0,1007.0,60.0,1012.0,,,184,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
63,60,730.0,Max Nichols,21870.0,992.0,-5,62,1004.0,60.0,1021.0,62.0,997.0,,,184,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
64,60,730.0,Thomas Gilbert,85850.0,1024.0,-5,61,1011.0,64.0,992.0,59.0,1019.0,,,184,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
65,66,670.0,Alan Wagner,28550.0,1001.0,-4,58,1033.0,67.0,971.0,60.0,1012.0,,,185,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
66,66,670.0,Noah Meintsma,56555.0,1013.0,-4,64,989.0,64.0,992.0,57.0,1034.0,,,185,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
67,66,670.0,Josh Coghill,63364.0,1000.0,-4,66,974.0,62.0,1007.0,57.0,1034.0,,,185,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
68,66,670.0,Marshall Blanks,56886.0,995.0,-4,58,1033.0,60.0,1021.0,67.0,959.0,,,185,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
69,70,630.0,Brian Earhart,45879.0,1018.0,-3,61,1011.0,61.0,1014.0,64.0,982.0,,,186,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
70,70,630.0,Travis Powell,14055.0,989.0,-3,64,989.0,62.0,1007.0,60.0,1012.0,,,186,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
71,70,630.0,Isaac Heinen,44919.0,1004.0,-3,61,1011.0,64.0,992.0,61.0,1004.0,,,186,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
72,70,630.0,Aidan Guthrie,96832.0,983.0,-3,65,982.0,59.0,1028.0,62.0,997.0,,,186,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
73,70,630.0,Bonner Butler,61104.0,992.0,-3,64,989.0,60.0,1021.0,62.0,997.0,,,186,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
74,70,630.0,Kade Filimoehala,104984.0,1001.0,-3,64,989.0,61.0,1014.0,61.0,1004.0,,,186,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
75,70,630.0,Kevin Kiefer III,97115.0,999.0,-3,57,1040.0,67.0,971.0,62.0,997.0,,,186,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
76,70,630.0,Brandon Cawthorne,60069.0,1002.0,-3,69,953.0,56.0,1050.0,61.0,1004.0,,,186,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
77,78,550.0,Gregg Barsby,15857.0,1020.0,-2,65,982.0,66.0,978.0,56.0,1042.0,,,187,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
78,78,550.0,Paul Oman,34344.0,1017.0,-2,60,1018.0,65.0,985.0,62.0,997.0,,,187,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
79,78,550.0,Daniel Brooks-Wells,79228.0,1008.0,-2,65,982.0,63.0,1000.0,59.0,1019.0,,,187,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
80,81,520.0,Chris Harris,37146.0,1002.0,-1,63,996.0,64.0,992.0,61.0,1004.0,,,188,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
81,81,520.0,David Feldberg,12626.0,1023.0,-1,64,989.0,62.0,1007.0,62.0,997.0,,,188,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
82,81,520.0,Mason Marchbanks,79753.0,993.0,-1,63,996.0,62.0,1007.0,63.0,989.0,,,188,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
83,81,520.0,J.D. Ramirez,19857.0,992.0,-1,63,996.0,56.0,1050.0,69.0,944.0,,,188,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
84,81,520.0,Jay Yeti Reading,15864.0,992.0,-1,62,1004.0,63.0,1000.0,63.0,989.0,,,188,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
85,86,470.0,Trevor Harbolt,26860.0,1008.0,E,60,1018.0,64.0,992.0,65.0,974.0,,,189,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
86,86,470.0,Aaron Gossage,35449.0,1014.0,E,63,996.0,62.0,1007.0,64.0,982.0,,,189,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
87,86,470.0,Cameron Messerschmidt,58814.0,1013.0,E,61,1011.0,64.0,992.0,64.0,982.0,,,189,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
88,86,470.0,Trevon Crowe,67172.0,995.0,E,62,1004.0,62.0,1007.0,65.0,974.0,,,189,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
89,90,430.0,Tanner Girouard,88077.0,999.0,+1,63,996.0,67.0,971.0,60.0,1012.0,,,190,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
90,90,430.0,Alexander Lyon,80636.0,1001.0,+1,65,982.0,58.0,1036.0,67.0,959.0,,,190,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
91,92,410.0,Alden Harris,98091.0,1023.0,+2,63,996.0,67.0,971.0,61.0,1004.0,,,191,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
92,92,410.0,Kennan Johnson,77936.0,970.0,+2,66,974.0,64.0,992.0,61.0,1004.0,,,191,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
93,92,410.0,Elijah Bickel,94844.0,1024.0,+2,56,1047.0,73.0,928.0,62.0,997.0,,,191,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
94,92,410.0,Joshua Patin,56037.0,1002.0,+2,63,996.0,68.0,964.0,60.0,1012.0,,,191,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
95,92,410.0,Michael Hoffman,46997.0,997.0,+2,61,1011.0,70.0,949.0,60.0,1012.0,,,191,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
96,92,410.0,Shasta Criss,28597.0,995.0,+2,64,989.0,62.0,1007.0,65.0,974.0,,,191,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
97,92,410.0,Michael Arauza,87267.0,982.0,+2,72,931.0,62.0,1007.0,57.0,1034.0,,,191,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
98,99,340.0,Colten Montgomery,35876.0,1023.0,+3,59,1026.0,64.0,992.0,69.0,944.0,,,192,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
99,99,340.0,Terry Rothlisberger,57493.0,1015.0,+3,61,1011.0,66.0,978.0,65.0,974.0,,,192,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
100,99,340.0,Ryan Davie,54687.0,993.0,+3,68,960.0,61.0,1014.0,63.0,989.0,,,192,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
101,99,340.0,John Willis II,23844.0,993.0,+3,71,938.0,63.0,1000.0,58.0,1027.0,,,192,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
102,103,300.0,Matt Odenwelder,31710.0,977.0,+4,62,1004.0,63.0,1000.0,68.0,952.0,,,193,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
103,103,300.0,Mike Carman,48559.0,999.0,+4,63,996.0,67.0,971.0,63.0,989.0,,,193,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
104,103,300.0,G.T. Hancock,49885.0,1008.0,+4,69,953.0,63.0,1000.0,61.0,1004.0,,,193,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
105,106,270.0,Justin Freeman,33878.0,974.0,+5,64,989.0,67.0,971.0,63.0,989.0,,,194,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
106,106,270.0,Ian Burchett,60435.0,998.0,+5,64,989.0,64.0,992.0,66.0,967.0,,,194,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
107,108,250.0,Justin McLuen,12468.0,989.0,+6,62,1004.0,67.0,971.0,66.0,967.0,,,195,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
108,108,250.0,Trent Hadaway,58058.0,983.0,+6,67,967.0,60.0,1021.0,68.0,952.0,,,195,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
109,108,250.0,Jake Spencer,76396.0,977.0,+6,63,996.0,70.0,949.0,62.0,997.0,,,195,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
110,108,250.0,Austin Hannum,68835.0,1019.0,+6,63,996.0,65.0,985.0,67.0,959.0,,,195,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
111,112,210.0,Jesse Ginthum,49975.0,1008.0,+7,70,945.0,65.0,985.0,61.0,1004.0,,,196,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
112,112,210.0,Kyle Griffin,67149.0,1005.0,+7,66,974.0,64.0,992.0,66.0,967.0,,,196,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
113,114,190.0,Ulysses Muniz,68879.0,966.0,+8,64,989.0,63.0,1000.0,70.0,937.0,,,197,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
114,114,190.0,Jonathan Propalis,55926.0,985.0,+8,65,982.0,67.0,971.0,65.0,974.0,,,197,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
115,116,170.0,Kyle Divelbiss,104419.0,981.0,+9,67,967.0,73.0,928.0,58.0,1027.0,,,198,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
116,116,170.0,Patrick Blazek,25325.0,975.0,+9,67,967.0,64.0,992.0,67.0,959.0,,,198,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
117,116,170.0,Addison Collins,54624.0,975.0,+9,63,996.0,65.0,985.0,70.0,937.0,,,198,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
118,119,140.0,William Schram,127314.0,971.0,+10,64,989.0,65.0,985.0,70.0,937.0,,,199,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
119,119,140.0,Mark Chapalonis,70741.0,992.0,+10,65,982.0,64.0,992.0,70.0,937.0,,,199,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
120,119,140.0,Nicholas Carl,82935.0,989.0,+10,69,953.0,64.0,992.0,66.0,967.0,,,199,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
121,122,110.0,Robert McCall,42261.0,1005.0,+11,67,967.0,67.0,971.0,66.0,967.0,,,200,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
122,122,110.0,Levi Hancock,103050.0,1000.0,+11,65,982.0,66.0,978.0,69.0,944.0,,,200,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
123,122,110.0,Chris Brooks,13978.0,970.0,+11,63,996.0,70.0,949.0,67.0,959.0,,,200,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
124,125,80.0,Garrett Tapken,48873.0,995.0,+14,64,989.0,67.0,971.0,72.0,922.0,,,203,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
125,126,70.0,Jared Stoll,68103.0,976.0,+17,69,953.0,68.0,964.0,69.0,944.0,,,206,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
126,127,60.0,Joshua Winn,79641.0,987.0,+19,70,945.0,72.0,935.0,66.0,967.0,,,208,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
127,128,50.0,Jason Hebenheimer,43762.0,992.0,+28,80,872.0,65.0,985.0,72.0,922.0,,,217,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
128,129,0.0,Mike Conlee,41267.0,1002.0,,66,974.0,66.0,978.0,999.0,,,,DNF,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
129,130,0.0,Jonathan Nicholson,101390.0,1012.0,,62,1004.0,999.0,,,,,,DNF,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
130,130,0.0,Patrick Brown,25713.0,1007.0,,67,967.0,999.0,,,,,,DNF,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
131,130,0.0,Jake Schlagheck,23143.0,977.0,,68,960.0,999.0,,,,,,DNF,,Waco Annual Charity Open,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1240.0,Richard Wysocki,38008.0,1055.0,-35,51,1080.0,53.0,1065.0,53.0,1065.0,,,157,"$6,000",Jonesboro Open,,,,,,,,,,,,,,,,,,,,,,,,
1,2,1230.0,Calvin Heimburg,45971.0,1050.0,-31,51,1080.0,54.0,1057.0,56.0,1042.0,,,161,"$4,000",Jonesboro Open,,,,,,,,,,,,,,,,,,,,,,,,
2,3,1220.0,Eagle Wynne McMahon,37817.0,1049.0,-28,54,1057.0,56.0,1042.0,54.0,1057.0,,,164,"$2,800",Jonesboro Open,,,,,,,,,,,,,,,,,,,,,,,,
3,4,1210.0,Kevin Jones,41760.0,1034.0,-26,55,1050.0,58.0,1027.0,53.0,1065.0,,,166,"$2,200",Jonesboro Open,,,,,,,,,,,,,,,,,,,,,,,,
4,5,1200.0,Adam Hammes,57365.0,1036.0,-25,54,1057.0,57.0,1035.0,56.0,1042.0,,,167,"$1,633",Jonesboro Open,,,,,,,,,,,,,,,,,,,,,,,,
5,5,1200.0,Paul McBeth,27523.0,1055.0,-25,54,1057.0,53.0,1065.0,60.0,1012.0,,,167,"$1,633",Jonesboro Open,,,,,,,,,,,,,,,,,,,,,,,,
6,5,1200.0,Casey White,81739.0,1019.0,-25,54,1057.0,56.0,1042.0,57.0,1035.0,,,167,"$1,633",Jonesboro Open,,,,,,,,,,,,,,,,,,,,,,,,
7,8,1170.0,Chris Dickerson,62467.0,1045.0,-24,56,1042.0,57.0,1035.0,55.0,1050.0,,,168,"$1,400",Jonesboro Open,,,,,,,,,,,,,,,,,,,,,,,,
8,9,1160.0,Miles Seaborn,29264.0,1015.0,-23,55,1050.0,58.0,1027.0,56.0,1042.0,,,169,"$1,300",Jonesboro Open,,,,,,,,,,,,,,,,,,,,,,,,
9,10,1150.0,Benjamin Callaway,39015.0,1013.0,-22,52,1072.0,60.0,1012.0,58.0,1027.0,,,170,"$1,200",Jonesboro Open,,,,,,,,,,,,,,,,,,,,,,,,
10,10,1150.0,Nikko Locastro,11534.0,1033.0,-22,60,1012.0,56.0,1042.0,54.0,1057.0,,,170,"$1,200",Jonesboro Open,,,,,,,,,,,,,,,,,,,,,,,,
11,10,1150.0,Drew Gibson,48346.0,1038.0,-22,53,1065.0,60.0,1012.0,57.0,1035.0,,,170,"$1,200",Jonesboro Open,,,,,,,,,,,,,,,,,,,,,,,,
12,13,1120.0,Colten Montgomery,35876.0,1019.0,-21,56,1042.0,55.0,1050.0,60.0,1012.0,,,171,"$1,100",Jonesboro Open,,,,,,,,,,,,,,,,,,,,,,,,
